text,original_text,domain,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
lần đầu đc bạn dẫn đi ăn đây phải nói là ngon lắm nước dùng vừa cực,"Lần đầu đc bạn dẫn đi ăn ở đây, phải nói là ngon lắm ý, nước dùng vừa cực",restaurant,0,0,0,0,0,1,0,0,0,0,0,0
lan dau den cug nhu lan cuoi dc ban be gioi thieu quan chu teo kha ngon gd mjnh dy so dong 10ng ma da duoc dat ban truoc hai ngay chu nhat gd minh den luc 5h30 ban da dat truoc nhu vay rui den ma con co ban nua ne minh noi chu le nao chui the lun do do co am be nho dy no cu khoc doi vo ma tu le tan bao ve quan ly noi chien nhu thanh phan doi kh ve co ban sap xep ban cho day dat ban truoc lam cai dach gi de ton tien dt choi ha may thanh ma den co ban ma con noi chien nhu ben mjnh co loi vay do bao ve noi mjnh dat 5h30 ma 6h moi den trong khi mjnh am con va bame den 5h30 dug hoi le tan da ngo ngat bit gi hoi ai dat so nao dat ban vvv minh moi dug doi trai mjnh den luc 5h40 cung den 6h nhu thanh bv noi minh noi lai thi ong moi im keu thay tui nay dug doi day tu may gio chua ma bao 6h moi den vi trai dat ban goi so nao goi dug so da dat ban thi ql ra hinh nhu so qly trog khi dat so qly lun vi mjnh thay mac ao trag dong phuc ma mat ao tu do moi hum nay chu dau top mjnh bo dy quan khac lun quan thuy kieu gan ven song chu dau an 12 mon ca nua ket bia lon nuoc ngon no banh bung gia bill co 1078k chua chac den wuan chu teo da dc nhu vay ma chua wa dc khoi cua nua da tuc no bung dy ve co may top kh nghe ben gd mjnh da dat ban truoc ma van co ban trog khi ho dat ban hoi sag cung ngay ma den van co ban day mjnh hoi dat truoc ban lam den chuan bi ban cho ng ta trog khj dat 5h30 rat som du quan co phat trien dong den may ma pv kieu nay kh den mot lan rui cug dy hua voi long mot lan rui thui bao gioi thieu ai den quan nua danh du lun do phai noi quan pv co logic that te thay gi nhan dc loi xl tu quan nhug co le rag gd mjnh can dau vi dy an tra tien ma trau truc kieu nay them ban nhe,Lan dau den cug nhu lan cuoi dc ban be gioi thieu quan chu teo kha ngon gd mjnh dy so dong 10ng ma da duoc dat ban truoc hai ngay .chu nhat gd minh den luc 5h30 ban da dat truoc nhu vay rui den ma con k co ban nua ne...minh noi chu le nao chui the lun do do co am be nho dy no cu khoc doi vo..ma tu le tan bao ve quan ly noi chien nhu thanh phan a c doi kh ve co ban sap xep ban cho a c..day dat ban truoc lam cai dach gi. ( de ton tien dt choi ha may thanh )Ma den k co ban ma con noi chien nhu ben mjnh co loi vay do.. Y bao ve noi mjnh dat 5h30 ma 6h moi den trong khi mjnh am con va bame den 5h30 dug hoi le tan da ngo ngat k bit gi hoi ai dat so nao dat ban vvv minh moi dug doi e trai mjnh den luc 5h40 cung k den 6h nhu thanh bv noi minh noi lai thi ong moi im keu thay tui nay dug doi o day tu may gio chua ma bao 6h moi den vi e trai dat ban goi so nao goi dug so da dat ban thi a ql ra hinh nhu so qly ..Trog khi dat so qly lun vi mjnh thay a k mac ao trag dong phuc ma mat ao tu do .moi hum nay chu dau.. Top mjnh bo dy quan khac lun.quan thuy kieu gan ven song chu dau an 12 mon ca nua ket bia 7 lon nuoc ngon no banh bung gia bill co 1078k chua chac den wuan chu teo da dc nhu vay ma chua wa dc khoi cua nua da tuc no bung dy ve co may top kh nghe ben gd mjnh da dat ban truoc ma van k co ban trog khi ho dat ban hoi sag cung ngay ma den van k co ban .day mjnh hoi dat truoc ban lam j den k chuan bi ban cho ng ta...trog khj dat 5h30 rat som...du quan co phat trien dong den may ma pv kieu nay kh den mot lan rui cug dy.. Hua voi long mot lan rui thui k bao h gioi thieu ai den quan nua.. Danh du lun do.. Phai noi quan pv k co logic...that te.thay gi nhan dc loi xl tu quan nhug co le rag gd mjnh k can dau vi dy an tra tien ma trau truc kieu nay k them ban nhe...,restaurant,0,0,0,0,0,1,0,0,-1,0,0,-1
lần đầu được ăn bánh canh có cháo quẩy siêu ngon nước lèo sệt có cực kỳ nhiều đò ăn luôn nhé nào là trứng cút huyết thịt cua còn có tôm siêu đã luôn,"Lần đầu được ăn bánh canh có cháo quẩy siêu ngon, nước lèo sệt có cực kỳ nhiều đò ăn luôn nhé. Nào là trứng cút, huyết, thịt cua còn có tôm siêu đã luôn.",restaurant,0,0,0,0,0,1,1,0,0,0,0,0
lần đầu ghé tới thấy quán trông có vẻ khá bình thường giống mấy quán cơm vì quán không đầu tư mặt bằng trang trí đồ dùng nên giá cả khá hợp lí với sinh viên điểm cộng đồ ăn rất vừa miệng giống như các chỗ đồ ăn hq minh đã thử nêm nếm rất vừa ăn theo mình ăn thấy rất ngonnn ngồi chờ thì đồ ăn có vẻ nhanh nên không phải đợi lâu theo mình thấy đi ăn ngon là được cần checkin view đẹp làm gì bạn nào thích đồ ăn hq thì nên ghé thử nhé điểm trừ chắc kh có ngoài việc mua về chờ khá lâu món gà viên mật ong tuyệt vời luôn ngonnn lắm huhu mình ăn quá tr quá đứt lunnn ngọt ngọtt tiệm ăn nên ghé thử,"Lần đầu ghé tới thấy quán trông có vẻ khá bình thường, giống mấy quán cơm :d Vì quán không đầu tư mặt bằng, trang trí, đồ dùng nên giá cả khá hợp lí với sinh viên. Điểm cộng : Đồ ăn rất vừa miệng, k giống như các chỗ đồ ăn HQ minh đã thử, nêm nếm rất vừa ăn, theo mình ăn thấy rất ngonnn. Ngồi chờ thì đồ ăn có vẻ nhanh nên không phải đợi lâu. Theo mình thấy, đi ăn ngon là được k cần checkin view đẹp làm gì. Bạn nào thích đồ ăn HQ thì nên ghé thử nhé 😝 Điểm trừ : chắc kh có ngoài việc mua về chờ khá lâu 😭 Món gà viên mật ong : tuyệt vời luôn, ngonnn lắm huhu mình ăn quá tr quá đứt lunnn, ngọt ngọtt Tiệm ăn nên ghé thử ☺️",restaurant,0,0,0,0,1,1,0,0,1,0,0,1
lần đầu mình ăn quán ốc thảo này chủ đích ghé quán này là để ăn tôm hùm mà xui là lần này ghé lại hết sạch tôm hùm tôm hùm baby mình thấy 150 2con nên hơi tiếc mình gọi ốc hương hoàng kim xào trứng muối nghêu hấp thái rau muống ốc giác hàu phô mai ốc hương đây ăn ngon lại rẻ mình càn quét sạch dĩa ốc hương nghêu thì ko ngon lắm rau muống ốc giác ăn ok hàu đây làm cũng chất lượng ngon nhé ăn rất ưng luôn mình kêu thêm dĩa sò điệp mỡ hành thì sò điệp con rất bé ăn ko ngon nhé tổng món trên là 380k vừa ngon lại rẻ quá ok nhé,Lần đầu mình ăn quán ốc Thảo này..chủ đích ghé quán này là để ăn tôm hùm mà xui là lần này ghé lại hết sạch tôm hùm ( tôm hùm (baby) mình thấy 150/2con ) nên hơi tiếc..mình gọi Ốc Hương Hoàng Kim (xào trứng muối) + Nghêu Hấp Thái + Rau Muống Ốc Giác + Hàu Phô Mai..Ốc hương ở đây ăn ngon lại rẻ..mình càn quét sạch dĩa ốc hương :)) Nghêu thì ko ngon lắm..Rau muống Ốc giác ăn ok..Hàu ở đây làm cũng chất lượng + ngon nhé..ăn rất ưng luôn ^^ mình kêu thêm dĩa Sò Điệp mỡ hành thì Sò Điệp con rất bé..ăn ko ngon nhé..tổng 5 món trên là 380K vừa ngon lại rẻ..quá OK nhé.,restaurant,0,0,0,0,1,1,0,0,1,0,0,0
lần đầu tiên ăn bề bề mà đầy đặn thịt thà đến thế con này trong nam gọi là tôm tích trước đi ăn món gì có tôm tích chỉ ám ảnh toàn vỏ vs vỏ nhai thì xương chọt muốn lủng lưỡi loại to nên ăn nhìu thịt quán cũng lột vỏ sẵn nên ăn cực thích hen tươi roi rói quán hà nội buổi chiều khá đông nên để chắc ăn nên đặt bàn trước hen số 35 trương định gần cv tao đàn quận chứ hem phải quận nha đến đây nhớ thử lẩu riêu cua đồng vs nem chua rán nha,"Lần đầu tiên ăn bề bề mà đầy đặn thịt thà đến thế! Con này trong Nam gọi là tôm tích, trước h đi ăn món gì có tôm tích chỉ ám ảnh toàn vỏ vs vỏ, nhai thì xương chọt muốn lủng lưỡi. Loại to nên ăn nhìu thịt, quán cũng lột vỏ sẵn nên ăn cực thích hen, tươi roi rói à. Quán Hà Nội, buổi chiều khá đông, nên để chắc ăn nên đặt bàn trước hen, số 35 Trương Định gần cv Tao Đàn, Quận 3 chứ hem phải Quận 1 nha. Đến đây nhớ thử lẩu riêu cua đồng vs nem chua rán nha. ^^",restaurant,0,0,0,0,0,1,1,0,1,0,0,0
lần đầu tiên ăn chả tôm huế dai ngon vị vừa ăn nửa đêm nhớ lại nuốt nước miếng ực ực,"Lần đầu tiên ăn chả tôm Huế, dai ngon, vị vừa ăn.. Nửa đêm nhớ lại nuốt nước miếng ực ực ;))",restaurant,0,0,0,0,0,1,0,0,0,0,0,0
lần đầu tiên ăn đồ nướng thấy rẻ mà chất lượng đĩa đầy đặn tẩm ướp cũng khá ưng chả nhớ chính xác địa chỉ chỉ nhớ nằm bên tay phải nếu đi từ nguyễn chí thanh vào gần mấy quán karaoke có quán lẩu nướng thì là quán ấy chỗ ngồi cũng thoải mái chứ ko phải vỉa hè khói như hàng khác nói chung là ok,"Lần đầu tiên ăn đồ nướng thấy rẻ mà chất lượng, đĩa đầy đặn, tẩm ướp cũng khá ưng. Chả nhớ chính xác địa chỉ chỉ nhớ nằm ở bên tay phải nếu đi từ nguyễn chí thanh vào. Gần mấy quán karaoke có 1 quán lẩu nướng thì là quán ấy. Chỗ ngồi cũng thoải mái chứ ko phải vỉa hè khói như hàng khác. Nói chung là ok :#3",restaurant,1,0,0,0,1,1,1,0,1,0,0,0
lần đâu tien ăn loại này nên cũng không biêt ngon hay dở toàn ăn loại nhân sệt tôm thịt bên này chén nhỏ quá muỗng là hêt sạch thấy bánh dẻo bột tôm hơi ít tép mở giòn nước mắm hơi ngọt với mình quán năm gần trương lương thế vinh đương nguyễn khắc nhu quận quán bán 26k 20 chén,"Lần đâu tien ăn loại này nên cũng không biêt ngon hay dở ( toàn ăn loại nhân sệt tôm thịt , bên này chén nhỏ quá 1 muỗng là hêt sạch 😁) . Thấy bánh dẻo , bột tôm hơi ít , tép mở giòn , nước mắm hơi ngọt với mình . Quán năm gần trương Lương Thế Vinh , đương Nguyễn khắc Nhu , quận 1 . Quán bán 26k/20 chén",restaurant,0,0,0,0,0,0,0,0,0,0,0,0
lần đầu tiên ăn nên thấy rất lạ miệng bánh giòn tan khá ngon mới biết món don tên lạ hoắc luôn nhưng mà thấy thích nhất quán là bánh bèo ham ăn quá quên chụp lại béo béo thơm thơm vì ăn món đó cuối nên chỉ ăn được chén thấy mấy bạn ăn cả mâm cơ tương ớt ai ghé phải ăn nha quán quá trời món chưa kịp thử thì bụng đã căng luôn rồi giá theo mình là rất ổn mình với bạn mình ăn hết 78k,"Lần đầu tiên ăn nên thấy rất lạ miệng, bánh giòn tan, khá ngon. Mới biết món Don 😁 tên lạ hoắc luôn😋. Nhưng mà, thấy thích nhất ở quán là bánh bèo (ham ăn quá quên chụp lại :( ) Béo béo thơm thơm ( vì ăn món đó cuối nên chỉ ăn được 3 chén, thấy mấy bạn ăn cả mâm cơ 😋)  & tương ớt (ai ghé phải ăn nha😊). Quán quá trời món, chưa kịp thử thì bụng đã căng luôn rồi 😂 Giá theo mình là rất ổn. Mình với bạn mình ăn hết 78K 👍",restaurant,0,0,0,0,1,1,1,0,0,0,0,0
lần đầu tiên ăn xôi xéo trong truyền thuyết cảm nhận là xôi khá nhạt và khá giống xôi vò mình hay ăn khác cái là hạt xôi rất dẻo và không bị bám bột đậu xanh như xôi vò thay vào đó là đậu xanh đánh nhuyễn phủ một lớp lên bề mặt xôi hành phi rắc lên vàng ươm và giòn rụm các món ăn kèm nhìn chung cũng có vị nhạt mình ăn thì phải rắc thêm muối tiêu bình thường thích ăn xôi với nước tương nhưng riêng món này thì không được vì sẽ làm đậu xanh nát bét hết ăn thử cho biết thôi chứ mình vẫn sẽ trung thành với xôi trắng nước tương vậy,"Lần đầu tiên ăn xôi xéo trong truyền thuyết, cảm nhận là xôi khá nhạt và khá giống xôi vò mình hay ăn, khác cái là hạt xôi rất dẻo và không bị bám bột đậu xanh như xôi vò, thay vào đó là đậu xanh đánh nhuyễn phủ một lớp lên bề mặt xôi. Hành phi rắc lên vàng ươm và giòn rụm, các món ăn kèm nhìn chung cũng có vị nhạt, mình ăn thì phải rắc thêm muối tiêu. Bình thường thích ăn xôi với nước tương nhưng riêng món này thì không được vì sẽ làm đậu xanh nát bét hết @@ ăn thử cho biết thôi chứ mình vẫn sẽ trung thành với xôi trắng nước tương vậy :D",restaurant,0,0,0,0,0,0,0,0,0,0,0,0
lần đầu tiên được ăn cái trứng chiên ngon như thế này phải nói là siêu ngon phần giá cao 158k chưa vat trứng chiên cực mịn khéo vô cùng ăn vào là cảm nhận được ngay vị béo và thơm của chesse miếng thịt gà thì cũng ngon ko kém giá khá chát cho người tầm 500k,"Lần đầu tiên được ăn 1 cái trứng chiên ngon như thế này :((Phải nói là siêu ngon, 1 phần giá cao, 158k chưa vat, trứng chiên cực mịn, khéo vô cùng, ăn vào là cảm nhận được ngay vị béo và thơm của chesse. Miếng thịt gà thì cũng ngon ko kém.Giá khá chát cho 2 người, tầm 500k.",restaurant,0,0,0,0,-1,1,1,0,0,0,0,0
lần đầu tiên được ăn bánh tráng chiên ngon lắm luôn má ơi huhuhu một tô nhiều cực kỳ một người ăn hết thì sẽ bị ngấy nên người ăn là vừa đủ bánh tráng chiên giòn rụm thêm mực cua trứng rồi bơ đơn giản mà dễ ghiền kinh khủng có cả chén xoài ăn kèm cho đỡ ngán nữa nha,"Lần đầu tiên được ăn bánh tráng chiên, ngon lắm luôn má ơi, huhuhu 😭😭😭 Một tô nhiều cực kỳ, một người ăn hết thì sẽ bị ngấy nên 2 người ăn là vừa đủ. Bánh tráng chiên giòn rụm, thêm mực, cua, trứng rồi bơ, đơn giản mà dễ ghiền kinh khủng. Có cả chén xoài ăn kèm cho đỡ ngán nữa nha 😚",restaurant,0,0,0,0,0,1,1,0,0,0,0,0
lần đầu tiên mình ăn chè khúc bạch là đây mùi vị quả thật là khó cưỡng chè ngon mát lạnh không quá ngọt khúc bạch dẻo dẻo ngon ngon đi ăn nhiều nơi nhưng chổ này vẫn là nơi kéo chân mình bước vào để ăn lại yeah,"Lần đầu tiên mình ăn chè khúc bạch là ở đây, mùi vị quả thật là khó cưỡng. Chè ngon mát lạnh, không quá ngọt, khúc bạch dẻo dẻo ngon ngon. Đi ăn nhiều nơi  nhưng chổ này vẫn là nơi kéo chân mình bước vào để ăn lại. Yeah!!!:)))",restaurant,0,0,0,0,0,1,0,0,1,0,0,0
lần đầu tiên mới biết tới thể loại bánh ướt này luôn ấy nghe bảo mang từ ban mê xuống nghe khá là khủng khíp cứ bưng ra topping các kiểu cứ tự cuốn chấm nước mắm ăn thôi tính ra ăn người no hự cái qán trên q1 vầy là qá rẻ,"Lần đầu tiên mới biết tới thể loại bánh ướt này luôn ấy, nghe bảo mang từ Ban Mê xuống nghe khá là khủng khíp :)) cứ bưng ra topping các kiểu r cứ tự cuốn chấm nước mắm ăn thôi. Tính ra ăn 4 người no ứ hự ở cái qán trên q1 vầy là qá rẻ",restaurant,0,0,0,0,1,1,0,1,0,0,0,0
lần đầu tiên trong cuộc đời được thử mấy món này luôn ngon bất ngờ luôn nước mì chua ngọt bên trong là mì gói với ốc hến bạch tuộc rất nhiều kèm rau dăm rau muống ăn cùng mắm me rất vừa miệng dễ ăn mát trời xì xụp tô này là hết hihi,"Lần đầu tiên trong cuộc đời được thử mấy món này luôn. Ngon bất ngờ luôn á 😆😆😆 Nước mì chua ngọt, bên trong là mì gói với ốc hến bạch tuộc rất nhiều, kèm rau dăm rau muống, ăn cùng mắm me. Rất vừa miệng dễ ăn, mát trời xì xụp tô này là hết ý hihi :"">",restaurant,0,0,0,0,0,1,1,0,0,0,0,0
