text,original_text,domain,FACILITIES#CLEANLINESS,FACILITIES#COMFORT,FACILITIES#DESIGN&FEATURES,FACILITIES#GENERAL,FACILITIES#MISCELLANEOUS,FACILITIES#PRICES,FACILITIES#QUALITY,FOOD&DRINKS#MISCELLANEOUS,FOOD&DRINKS#PRICES,FOOD&DRINKS#QUALITY,FOOD&DRINKS#STYLE&OPTIONS,HOTEL#CLEANLINESS,HOTEL#COMFORT,HOTEL#DESIGN&FEATURES,HOTEL#GENERAL,HOTEL#MISCELLANEOUS,HOTEL#PRICES,HOTEL#QUALITY,LOCATION#GENERAL,ROOMS#CLEANLINESS,ROOMS#COMFORT,ROOMS#DESIGN&FEATURES,ROOMS#GENERAL,ROOMS#MISCELLANEOUS,ROOMS#PRICES,ROOMS#QUALITY,ROOM_AMENITIES#CLEANLINESS,ROOM_AMENITIES#COMFORT,ROOM_AMENITIES#DESIGN&FEATURES,ROOM_AMENITIES#GENERAL,ROOM_AMENITIES#MISCELLANEOUS,ROOM_AMENITIES#QUALITY,SERVICE#GENERAL
đi điê vi tri resort kha tô pho ng sa ch se thoa ng ma ăn sa ng buffet ngon va đâ đu nhưng phu vu ke hô bơi nươ đu ngâ tiê tân lơ đơ ho không tra lơ không co pho ng cho ta xê đo thu thêm tiê cho kha ch nươ ngoa mă du đa đăng ky qua agoda không co extra bed khi kha ch yêu câ ma la nh hư go phu vu he lâ mơ xuô ng va no la không sư đươ va không đô pho ng kha tivi trong pho ng hư không xem đươ la resort nhưng không co ba biê riêng se không bao giơ quay la lời khuyên không nên đê,"Địa điểm Vị trí resort khá tốt, phòng ốc sạch sẽ, thoáng mát, ăn sáng buffet ngon và đầy đủ. nhưng phục vụ kém:- Hồ bơi nước đục ngầu- Tiếp tân lờ đờ, hỏi không trả lời.- Không có phòng cho tài xế,- Đòi thu thêm tiền cho khách nước ngoài, mặc dù đã đăng ký qua Agoda.- Không có extra bed khi khách yêu cầu- Máy lạnh hư, gọi phục vụ, hẹn 2 lần mới xuống, và nói là không sửa được và không đổi phòng khác- Tivi trong phòng hư, không xem được.- Là resort nhưng không có bãi biển riêng- Sẽ không bao giờ quay lại. Lời khuyên: Không nên đến",hotel,0,0,-1,0,0,0,-1,0,0,1,1,0,0,0,-1,0,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1
yên tỉnh gần biển gần chợ kỳ nghỉ ngày tuy ngắn nhưng thú vị buổi sáng có thể đi dạo biển chiều ăn hải sản chợ đối diện tối nghỉ ngơi lời khuyên về đặc điểm khách sạn nước nóng hơi yếu,"Yên tỉnh, gần biển, gần chợ Kỳ nghỉ 2 ngày tuy ngắn nhưng thú vị. Buổi sáng có thể đi dạo biển, chiều ăn hải sản ở chợ đối diện, tối nghỉ ngơi. Lời khuyên về đặc điểm khách sạn: Nước nóng hơi yếu",hotel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
khách sạn yên tĩnh phục vụ tốt đường đi vắng vẻ nếu đi bằng xe máy cảm giác rất sợ bị lủng lốp trên đường đi khách sạn yên tĩnh phục vụ tốt nhưng phòng hơi nhiều muỗi lời khuyên phải mang theo soffel,"Khách sạn yên tĩnh, phục vụ tốt Đường đi vắng vẻ, nếu đi bằng xe máy, cảm giác rất sợ bị lủng lốp trên đường đi. Khách sạn yên tĩnh, phục vụ tốt nhưng phòng hơi nhiều muỗi. Lời khuyên: Phải mang theo Soffel.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
phòng sạch thoáng đồ ăn ngon nhân viên nice nước trong phòng tắm yếu nước nóng không ổn định hồ bơi hơi dơ,"Phòng sạch, thoáng, đồ ăn ngon, nhân viên nice.Nước trong phòng tắm yếu, nước nóng không ổn định, hồ bơi hơi dơ.",hotel,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,1
cần giờ resort tốt nhưng hồ bơi còn dơ nhân viên chudu24 rất tốt,"Cần Giờ Resort tốt, nhưng hồ bơi còn dơ.Nhân viên Chudu24 rất tốt.",hotel,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
với giá khuyến mãi tôi sẽ tiếp tục ủng hộ cần giờ resort,"Với giá khuyến mãi, tôi sẽ tiếp tục ủng hộ Cần Giờ resort.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lễ tân vui vẻ nhà hàng phục vụ tốt bể bơi tạm ổn nhưng cần được vớt lá cây thường xuyên nói chung với giá khuyến mãi thì chấp nhận được dịch vụ chudu24 rất nhanh nhẹn và nhân viên mỹ vân rất nhiệt tình sẽ tiếp tục sử dụng dịch vụ chudu24 cho lần sau thank you,"Lễ tân vui vẻ, nhà hàng phục vụ tốt, bể bơi tạm ổn nhưng cần được vớt lá cây thường xuyên. Nói chung với giá khuyến mãi thì chấp nhận được. Dịch vụ Chudu24 rất nhanh nhẹn và nhân viên Mỹ Vân rất nhiệt tình. Sẽ tiếp tục sử dụng dịch vụ Chudu24 cho lần sau. Thank you.",hotel,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nói chung là rất tốt nếu như không có thêm phụ phí ăn sáng giá thuê phòng 580 000 ngày bao gồm ăn sáng cho người lớn bắt buộc mua phiếu ăn sáng cho bé dưới tuổi trong khi đó ăn sáng chỉ có món trứng opla và bún bò phiếu này trị giá 70 ngàn,Nói chung là rất tốt nếu như không có thêm phụ phí ăn sáng. Giá thuê phòng 580.000 đ/ ngày bao gồm ăn sáng cho người lớn. Bắt buộc mua 1 phiếu ăn sáng cho bé dưới 6 tuổi. Trong khi đó ăn sáng chỉ có 2 món trứng opla và bún bò. Phiếu này trị giá 70 ngàn.,hotel,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phòng nhỏ hồ bơi sạch thức ăn không ngon,"Phòng nhỏ, hồ bơi sạch, thức ăn không ngon.",hotel,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
nhìn chung khuôn viên của resort rất thoáng mát phòng ốc tương đối hợp chuẩn phòng nghỉ sạch sẽ sáng sủa tuy nhiên vẫn còn số điểm cần góp như wifi quá yếu không thể truy cập trong phòng khách sạn được nước hồ bơi hơi đục làm mình cũng ko có hứng thú bơi lội mặc dù rất thích và nước biển thì đã không tắm được rồi khách sạn có để cafe hoà tan va tra lipton but ko thấy bình đun siêu tốc nên cũng hok biết làm sao để mà uống cần đa dạng thêm buffet sáng nhìn chung cung cách phục vụ rất tốt nếu khác phục được nhưng khuyết điểm nêu trên thì mình nghĩ sẽ thu hút được nhiều khách hơn nữa,"Nhìn chung khuôn viên của Resort rất thoáng mát, phòng ốc tương đối hợp chuẩn.Phòng nghỉ sạch sẽ, sáng sủa. Tuy nhiên vẫn còn 1 số điểm cần góp ý như : wifi quá yếu, không thể truy cập trong phòng khách sạn được, nước hồ bơi hơi đục, làm mình cũng ko có hứng thú bơi lội mặc dù rất thích và nước biển thì đã không tắm được rồi ^^. Khách sạn có để cafe hòa tan va tra lipton, but ko thấy bình đun siêu tốc nên cũng hok biết làm sao để mà uống, cần đa dạng thêm buffet sáng. Nhìn chung cung cách phục vụ rất tốt, nếu khác phục được nhưng khuyết điểm nêu trên thì mình nghĩ sẽ thu hút được nhiều khách hơn nữa.",hotel,-1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,0,1
resort này quá cũ phòng xấu quá nhiều muỗi nói chung là mình sẽ không quay lại resort này,"Resort này quá cũ phòng xấu, quá nhiều muỗi nói chung là mình sẽ không quay lại resort này.",hotel,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
chúng tôi đi team building tại cần giờ và đặt phòng tại resort nàyrất nhiều điểm cộng nhân viên tiếp tân rất thân thiện lúc nào cũng nở nụ cười support khách rất ân cần chu đáo nhà hàng carrot khá đẹp nấu ăn rất ngon nhân viên thân thiện niềm nở tư vấn menu rất nhiệt tình hồ bơi đẹp khá sạch sẽ vị trí ngay atildei 30 gần chợ gần biển gần trạm xe bus thuận tiện cho việc ăn chơi nhảy múa khá nhiều nhà hàng quán ăn gần resort nấu thức ăn cũng rất ngon hải sản luôn luôn tươi phòng superior khá nhỏ nhưng cũng đầy đủ vật dụng cần thiết cho khách quang cảnh vườn yên tĩnh và mát mẻxíu xíu điểm trừ nhà hàng carrot nấu ngon nhưng giá cả khá mắc phòng superior khá nhỏ lúc muốn tụ tập đông người tại phòng để chơi hơi chật phòng tắm cũng nhỏ không có bồn tắm trong nhà tắm tổng quan resort sao rất đáng để nghỉ ngơi đặc biệt cảm ơn chudu24 đã giúp đoàn chúng tôi đặt phòng giá rẻ phương thức thanh toán thuận tiện nhiệt tình tư vấn và sẵn sàng giải đáp các câu hỏi we enjoyed the trip thanks very much,"Chúng tôi đi Team Building tại Cần Giờ và đặt phòng tại Resort nàyRất nhiều điểm cộng:- Nhân viên tiếp tân rất thân thiện, lúc nào cũng nở nụ cười, support khách rất ân cần, chu đáo- Nhà hàng Carrot khá đẹp, nấu ăn rất ngon, nhân viên thân thiện, niềm nở, tư vấn menu rất nhiệt tình - Hồ bơi đẹp, khá sạch sẽ- Vị trí ngay b&atildei 30/4, gần chợ, gần biển, gần trạm xe bus --> thuận tiện cho việc ăn chơi, nhảy múa- Khá nhiều nhà hàng, quán ăn gần resort, nấu thức ăn cũng rất ngon, hải sản luôn luôn tươi- Phòng Superior khá nhỏ nhưng cũng đầy đủ vật dụng cần thiết cho khách, quang cảnh vườn yên tĩnh và mát mẻXíu xíu điểm trừ:- Nhà hàng Carrot nấu ngon nhưng giá cả khá mắc- Phòng Superior khá nhỏ (lúc muốn tụ tập đông người tại 1 phòng để chơi hơi chật), phòng tắm cũng nhỏ, không có bồn tắm trong nhà tắm ^^Tổng quan, Resort 3 sao rất đáng để nghỉ ngơi. Đặc biệt, cảm ơn Chudu24 đã giúp đoàn chúng tôi đặt phòng giá rẻ, phương thức thanh toán thuận tiện, nhiệt tình tư vấn và sẵn sàng giải đáp các câu hỏi ^^We enjoyed the trip! Thanks very much!",hotel,1,0,1,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1,1,0,0,1
đầu tiên tôi muốn cám ơn ms tuyết trinh chudu24 đã hỗ trợ cho việc đặt phòng nhanh chóng tuy nhiên muốn góp với khách sạn đặc biệt là bộ phận lễ tân ms thuỳ trang fom khi truyền đạt thông tin cho khách hàng không rõ ràng và chính xác dẫn đến có hiểu lầm khi có sự nhầm lẫn xảy ra ms thuy trang đã không xin lỗi khách hàng mà còn có thái độ bất lịch sự và cau có rất thất vọng về cần giờ resort khi có một quản lý tiền sảnh như vậy một người quản lý chưa xứng đáng không biết cách truyền đạt thông tin không biết cách giải quyết vấn đề với khách hàng thiết nghĩ nếu không có sự thay đổi sẽ khó có thể giữ chân khách quay lại đây đồ ăn mắc và ít nhà hàng carrot ăn ngon buffet sáng ổn trang thiết bị đang xuống cấp một số phòng,"Đầu tiên, tôi muốn cám ơn Ms Tuyết Trinh (Chudu24) đã hỗ trợ cho việc đặt phòng nhanh chóng.Tuy nhiên, muốn góp ý với khách sạn, đặc biệt là bộ phận lễ tân Ms Thùy Trang (FOM) , khi truyền đạt thông tin cho khách hàng không rõ ràng và chính xác dẫn đến có hiểu lầm . Khi có sự nhầm lẫn xảy ra, Ms Thuy Trang đã không xin lỗi khách hàng mà còn có thái độ bất lịch sự và cau có . Rất thất vọng về Cần Giờ Resort khi có một quản lý tiền sảnh như vậy , một người quản lý chưa xứng đáng, không biết cách truyền đạt thông tin, không biết cách giải quyết vấn đề với khách hàng. Thiết nghĩ, nếu không có sự thay đổi, sẽ khó có thể giữ chân khách quay lại đây.Đồ ăn mắc và ít, nhà hàng carrot ăn ngon, buffet sáng ổn.Trang thiết bị đang xuống cấp ở một số phòng.",hotel,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
hồ bơi không được sạch lắm,Hồ bơi không được sạch lắm,hotel,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nhân viên phục vụ nhiệt tình phòng sạch sẽ chất lượng bữa ăn tốt tuy nhiên phòng tắm không có nước nóng và tivi chưa có nhiều đài để xem,"Nhân viên phục vụ nhiệt tình, phòng sạch sẽ, chất lượng bữa ăn tốt. Tuy nhiên phòng tắm không có nước nóng và tivi chưa có nhiều đài để xem.",hotel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,-1,1
phòng ốc tại cần giờ resort sạch thoáng khung cảnh đẹp đội ngũ nhân viên thân thiện nhiệt tình giá cả khách sạn rất hợp lý phù hợp với nhiều đối tượng nhưng chất lượng nhìn chung không quá đặc sắc,"Phòng ốc tại Cần Giờ Resort sạch thoáng. Khung cảnh đẹp. Đội ngũ nhân viên thân thiện, nhiệt tình. Giá cả khách sạn rất hợp lý. Phù hợp với nhiều đối tượng. Nhưng chất lượng nhìn chung không quá đặc sắc.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
đối với khu vực cần giờ thì resort này đã là rất tốt và đẹp rồi vị trí lại gần biển phòng sạch rộng và thoáng đãng nhân viên nhiệt tình hoà nhã tồi hài lòng khi đã nghỉ ngơi đây,"Đối với khu vực Cần Giờ thì resort này đã là rất tốt và đẹp rồi. Vị trí lại gần biển. Phòng sạch, rộng và thoáng đãng, nhân viên nhiệt tình, hòa nhã. Tồi hài lòng khi đã nghỉ ngơi ở đây.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
tôi thấy chưa được hài lòng lắm khi khách sạn này thứ nhất khu ngồi ngắm biển resort lại yêu cầu khách sử dụng đồ ăn hay thức uống mới được ngồi tôi thấy điều này rất vô lý thứ hai khách sạn không kiểm tra kỹ phòng trước khi cho khách nhận để khi tôi vào cửa nhà vệ sinh hỏng tôi bị nhốt trong đó rất lâu mà không được hỗ trợ,"Tôi thấy chưa được hài lòng lắm khi ở khách sạn này. Thứ nhất, khu ngồi ngắm biển ở resort lại yêu cầu khách sử dụng đồ ăn hay thức uống mới được ngồi. Tôi thấy điều này rất vô lý. Thứ hai, khách sạn không kiểm tra kỹ phòng trước khi cho khách nhận. Để khi tôi vào, cửa nhà vệ sinh hỏng, tôi bị nhốt trong đó rất lâu mà không được hỗ trợ.",hotel,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1
chúng tôi được xếp phòng rất rộng thoáng mát và sạch sẽ nên gia đình tôi rất hài lòng bữa sáng ngon miệng và nhiều món để lựa chọn cám ơn mytour vn đã đồng hành cùng tôi trong chuyến đi này tôi sẽ tiếp tục đặt qua mytour trong những lần sau,"Chúng tôi được xếp phòng rất rộng, thoáng mát và sạch sẽ nên gia đình tôi rất hài lòng. Bữa sáng ngon miệng và nhiều món để lựa chọn. Cám ơn mytour.vn đã đồng hành cùng tôi trong chuyến đi này. Tôi sẽ tiếp tục đặt qua Mytour trong những lần sau.",hotel,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
phòng sạch sẽ rộng rãi và yên tĩnh thích hợp cho việc nghỉ dưỡng nhân viên thân thiện tận tình bữa sáng có nhiều món và ngon miệng nhìn chung tôi hài lòng khi chọn resort này cho kì nghỉ cuối tuần của mình,"Phòng sạch sẽ, rộng rãi và yên tĩnh, thích hợp cho việc nghỉ dưỡng. Nhân viên thân thiện, tận tình. Bữa sáng có nhiều món và ngon miệng. Nhìn chung tôi hài lòng khi chọn resort này cho kì nghỉ cuối tuần của mình.",hotel,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
resort có vị trí tốt gần biển phòng rộng rãi sạch sẽ đầy đủ tiện nghi tuy nhiên ôi có yêu cầu đặt phòng bungalow nhưng khi tôi nhận phòng thì không phải tôi không hài lòng vấn đề này,"Resort có vị trí tốt, gần biển. Phòng rộng rãi, sạch sẽ, đầy đủ tiện nghi. Tuy nhiên t ôi có yêu cầu đặt phòng Bungalow nhưng khi tôi nhận phòng thì không phải. Tôi không hài lòng vấn đề này.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1
nhân viên khá thân thiện và rất linh hoạt lần đó thủ tục trả nhận phòng cũng nhanh chóng và đơn giản nói chung là tốt vị trí resort gần biển nên thuận tiện ra biển đi dạo và ăn hải sản tuy nhiên có điểm tôi cảm thấy chưa được hài lòng đó là phòng không được thoáng và hồ bơi chưa được sạch sẽ,"Nhân viên khá thân thiện và rất linh hoạt, lần đó . Thủ tục trả nhận phòng cũng nhanh chóng và đơn giản. Nói chung là tốt. Vị trí resort gần biển nên thuận tiện ra biển đi dạo và ăn hải sản. Tuy nhiên, có 2 điểm tôi cảm thấy chưa được hài lòng đó là: Phòng không được thoáng và hồ bơi chưa được sạch sẽ.",hotel,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
minh rất hài lòng về khách sạn cũng như nhân viên phục vụ rất nhiệt tình và thân thiện phòng óc đẹp và sang trọng tiện nghi rất đầy đủ không gian thoáng mát sạch sẽ tuy nhiên phòng không thoáng và không có view ra ngoài,"Minh rất hài lòng về khách sạn cũng như nhân viên phục vụ rất nhiệt tình và thân thiện, phòng óc đẹp và sang trọng, tiện nghi rất đầy đủ. Không gian thoáng mát, sạch sẽ. Tuy nhiên, phòng không thoáng và không có view ra ngoài.",hotel,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,1,-1,0,0,1,0,0,0,1,0,0,1
khách sạn nằm ngay trung tâm thành phố có view đẹp nhân viên phục vụ nhiệt tình nếu có dịp đi du lịch lần nữa tôi sẽ đặt phòng tiếp hoặc giới thiệu cho bạn bè và người thân,"Khách sạn nằm ngay trung tâm thành phố có view đẹp, nhân viên phục vụ nhiệt tình. Nếu có dịp đi du lịch lần nữa tôi sẽ đặt phòng tiếp hoặc giới thiệu cho bạn bè và người thân.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
